playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
ardelda01,1961,1,LAA,AL,7,4,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
ardizru01,1947,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ardnejo01,1884,1,CL2,NL,26,92,6,16,1,1,0,4,0,0,1,24,,,,,
ardnejo01,1890,1,CL4,NL,84,323,28,72,13,1,0,35,9,0,17,40,,2,,,
ardoida01,2000,1,MIN,AL,15,32,4,4,1,0,1,5,0,0,8,10,0,0,0,0,0
ardoida01,2004,1,TEX,AL,6,8,1,1,0,0,0,1,0,0,3,2,0,0,0,0,0
ardoida01,2005,1,COL,NL,80,210,28,48,10,0,6,22,1,1,20,69,2,9,7,2,8
ardoida01,2006,1,COL,NL,35,109,12,21,5,1,0,2,0,0,8,27,2,2,1,0,2
ardoida01,2006,2,BAL,AL,5,13,2,1,0,0,0,1,0,0,1,6,0,1,0,0,1
ardoida01,2008,1,LAN,NL,24,51,3,12,1,0,1,4,1,0,2,10,0,1,0,0,2
arellfr01,1908,1,BOS,AL,13,30,1,5,0,2,0,1,0,0,0,0,,0,0,,
arellfr01,1909,1,BOS,AL,46,78,5,13,0,0,0,1,3,0,2,0,,0,6,,
arellfr01,1910,1,BOS,AL,18,34,2,6,1,0,1,4,0,0,1,0,,0,1,,
arenano01,2013,1,COL,NL,133,486,49,130,29,4,10,52,2,0,23,72,1,1,2,2,16
arenano01,2014,1,COL,NL,111,432,58,124,34,2,18,61,2,1,25,58,1,4,1,5,13
arenano01,2015,1,COL,NL,157,616,97,177,43,4,42,130,2,5,34,110,13,4,0,11,17
arenano01,2016,1,COL,NL,160,618,116,182,35,6,41,133,2,3,68,103,10,2,0,8,17
arencjp01,2010,1,TOR,AL,11,35,3,5,1,0,2,4,0,0,2,11,0,0,0,0,0
arencjp01,2011,1,TOR,AL,129,443,47,97,20,4,23,78,1,1,36,133,3,4,0,3,6
arencjp01,2012,1,TOR,AL,102,347,45,81,16,0,18,56,1,0,18,108,1,3,1,3,4
arencjp01,2013,1,TOR,AL,138,474,45,92,18,0,21,55,0,2,18,148,0,3,0,2,8
arencjp01,2014,1,TEX,AL,63,203,20,36,9,0,10,35,0,0,10,62,0,7,0,2,6
arencjp01,2015,1,TBA,AL,24,71,9,22,3,0,6,17,0,0,1,22,0,0,0,1,1
arftha01,1948,1,SLA,AL,69,248,25,59,10,3,5,38,1,2,45,43,,0,3,,7
arftha01,1949,1,SLA,AL,6,5,1,1,1,0,0,2,0,0,0,1,,0,0,,0
arftha01,1950,1,SLA,AL,98,280,45,75,16,4,1,32,3,2,46,48,,2,4,,3
arftha01,1951,1,SLA,AL,112,345,44,90,16,5,7,42,4,6,41,34,,0,4,,5
arftha01,1952,1,SLA,AL,15,28,1,4,3,1,0,4,0,0,5,7,,0,0,,1
ariasal01,1992,1,CHN,NL,32,99,14,29,6,0,0,7,0,0,11,13,0,2,1,0,4
ariasal01,1993,1,FLO,NL,96,249,27,67,5,1,2,20,1,1,27,18,0,3,1,3,5
ariasal01,1994,1,FLO,NL,59,113,4,27,5,0,0,15,0,1,9,19,0,1,1,1,5
ariasal01,1995,1,FLO,NL,94,216,22,58,9,2,3,26,1,0,22,20,1,2,3,3,8
ariasal01,1996,1,FLO,NL,100,224,27,62,11,2,3,26,2,0,17,28,1,3,1,1,2
ariasal01,1997,1,FLO,NL,74,93,13,23,2,0,1,11,0,1,12,12,0,3,4,0,6
ariasal01,1998,1,PHI,NL,56,133,17,39,8,0,1,16,2,0,13,18,3,1,1,1,1
ariasal01,1999,1,PHI,NL,118,347,43,105,20,1,4,48,2,2,36,31,6,4,1,2,12
ariasal01,2000,1,PHI,NL,70,155,17,29,9,0,2,15,1,0,16,28,2,3,3,3,1
ariasal01,2001,1,SDN,NL,70,137,19,31,9,0,2,12,1,0,17,22,1,1,1,2,3
ariasal01,2002,1,NYA,AL,6,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
ariasal02,2007,1,COL,NL,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ariasal02,2008,1,COL,NL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ariasal02,2008,2,HOU,NL,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ariasal02,2009,1,HOU,NL,42,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ariasge01,1996,1,CAL,AL,84,252,19,60,8,1,6,28,2,0,16,50,2,0,6,0,6
ariasge01,1997,1,ANA,AL,3,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
ariasge01,1997,2,SDN,NL,11,22,2,5,1,0,0,2,0,0,0,1,0,0,0,0,2
ariasge01,1998,1,SDN,NL,20,36,4,7,1,1,1,4,0,0,3,16,0,2,0,0,0
ariasge01,1999,1,SDN,NL,55,164,20,40,8,0,7,20,0,0,6,54,0,0,0,0,6
ariasjo01,2006,1,TEX,AL,6,11,4,6,1,0,0,1,0,1,1,0,0,0,0,0,0
ariasjo01,2008,1,TEX,AL,32,110,15,32,7,3,0,9,4,1,7,12,0,2,1,0,4
ariasjo01,2009,1,TEX,AL,3,8,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
ariasjo01,2010,1,TEX,AL,50,98,18,27,5,1,0,9,1,0,2,17,0,0,1,0,2
ariasjo01,2010,2,NYN,NL,22,30,5,6,1,0,0,4,0,0,2,6,0,0,1,0,0
ariasjo01,2012,1,SFN,NL,112,319,30,86,13,5,5,34,5,1,13,44,4,5,2,5,12
ariasjo01,2013,1,SFN,NL,102,225,17,61,9,2,1,19,1,0,4,33,1,1,4,2,4
ariasjo01,2014,1,SFN,NL,107,193,18,49,9,0,0,15,1,0,8,23,2,0,1,2,1
ariasjo01,2015,1,SFN,NL,40,58,5,12,1,0,1,4,1,0,0,12,0,0,1,0,1
ariasru01,1959,1,CHA,AL,34,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
arletbu01,1931,1,PHI,NL,121,418,65,131,26,7,18,72,3,0,45,39,,5,1,,
arlicdo01,1965,1,HOU,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arlicdo01,1966,1,HOU,NL,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arlinst01,1969,1,SDN,NL,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arlinst01,1970,1,SDN,NL,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arlinst01,1971,1,SDN,NL,36,73,5,9,0,1,0,2,0,0,3,20,0,0,6,1,1
arlinst01,1972,1,SDN,NL,38,72,6,11,1,1,0,4,0,0,8,24,0,1,4,0,1
arlinst01,1973,1,SDN,NL,34,60,2,10,1,0,0,5,0,0,4,21,0,1,2,0,1
arlinst01,1974,1,SDN,NL,16,18,0,2,1,0,0,0,0,0,0,7,0,0,1,0,1
arlinst01,1974,2,CLE,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armasma01,1993,1,OAK,AL,15,31,7,6,2,0,1,1,1,0,1,12,0,1,0,0,0
armasto01,1976,1,PIT,NL,4,6,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0
armasto01,1977,1,OAK,AL,118,363,26,87,8,2,13,53,1,2,20,99,2,0,1,8,8
armasto01,1978,1,OAK,AL,91,239,17,51,6,1,2,13,1,2,10,62,2,2,6,1,5
armasto01,1979,1,OAK,AL,80,278,29,69,9,3,11,34,1,0,16,67,2,1,0,2,6
armasto01,1980,1,OAK,AL,158,628,87,175,18,8,35,109,5,3,29,128,4,2,2,5,22
armasto01,1981,1,OAK,AL,109,440,51,115,24,3,22,76,5,1,19,115,6,2,0,1,6
armasto01,1982,1,OAK,AL,138,536,58,125,19,2,28,89,2,2,33,128,5,1,0,8,14
armasto01,1983,1,BOS,AL,145,574,77,125,23,2,36,107,0,1,29,131,0,2,0,8,31
armasto01,1984,1,BOS,AL,157,639,107,171,29,5,43,123,1,3,32,156,9,1,0,7,13
armasto01,1985,1,BOS,AL,103,385,50,102,17,5,23,64,0,0,18,90,4,2,0,5,14
armasto01,1986,1,BOS,AL,121,425,40,112,21,4,11,58,0,3,24,77,1,2,0,2,12
armasto01,1987,1,CAL,AL,28,81,8,16,3,1,3,9,1,0,1,11,0,0,1,1,3
armasto01,1988,1,CAL,AL,120,368,42,100,20,2,13,49,1,3,22,87,0,0,1,2,13
armasto01,1989,1,CAL,AL,60,202,22,52,7,1,11,30,0,0,7,48,2,0,0,2,2
armasto02,1999,1,MON,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
armasto02,2000,1,MON,NL,17,26,1,1,0,0,0,1,0,0,1,12,0,0,3,0,0
armasto02,2001,1,MON,NL,34,53,2,8,1,0,0,4,0,0,0,17,0,0,6,0,0
armasto02,2002,1,MON,NL,29,50,1,5,0,1,0,2,0,0,1,16,0,0,5,0,0
armasto02,2003,1,MON,NL,5,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
armasto02,2004,1,MON,NL,17,16,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
armasto02,2005,1,WAS,NL,19,32,1,4,0,0,0,0,0,0,1,13,0,0,1,0,0
armasto02,2006,1,WAS,NL,30,50,1,3,0,0,0,1,0,0,1,21,0,0,5,0,2
armasto02,2007,1,PIT,NL,31,26,0,3,1,0,0,2,0,0,0,12,0,0,2,0,0
armasto02,2008,1,NYN,NL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armbrch01,1905,1,BOS,AL,35,91,13,18,4,0,0,6,3,0,18,0,,1,1,,
armbrch01,1906,1,BOS,AL,72,201,9,29,6,1,0,6,2,0,25,0,,1,4,,
armbrch01,1907,1,BOS,AL,23,60,2,6,1,0,0,0,1,0,8,0,,0,3,,
armbrch01,1907,2,CHA,AL,1,3,0,0,0,0,0,0,0,0,1,0,,0,0,,
armbred01,1973,1,CIN,NL,18,37,5,8,3,1,1,5,0,0,2,8,0,0,1,1,0
armbred01,1974,1,CIN,NL,9,7,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
armbred01,1975,1,CIN,NL,59,65,9,12,1,0,0,2,3,1,5,19,0,1,1,0,1
armbred01,1976,1,CIN,NL,73,78,20,23,3,2,2,7,7,3,6,22,0,0,5,1,0
armbred01,1977,1,CIN,NL,65,78,12,20,4,3,1,5,5,6,10,21,0,0,2,1,3
armbrha01,1906,1,PHA,AL,91,265,40,63,6,3,2,24,13,0,43,0,,4,18,,
armbror01,1934,1,WS1,AL,3,4,0,0,0,0,0,0,0,0,0,4,,0,0,,
armstbo01,1871,1,FW1,NA,12,49,9,11,2,1,0,5,0,1,0,1,,,,,
armstge01,1946,1,PHA,AL,8,6,0,1,1,0,0,0,0,0,1,1,,0,0,,0
armstho01,1911,1,PHA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
armstja01,1988,1,CIN,NL,14,21,0,2,0,0,0,0,0,0,0,10,0,0,1,0,0
armstja01,1989,1,CIN,NL,10,8,0,0,0,0,0,0,0,0,1,5,0,0,3,0,1
armstja01,1990,1,CIN,NL,29,47,2,5,0,0,0,3,0,0,0,21,0,2,13,0,2
armstja01,1991,1,CIN,NL,27,43,3,4,1,0,0,2,0,0,1,18,0,0,5,0,1
armstja01,1992,1,CLE,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstja01,1993,1,FLO,NL,36,66,3,10,1,0,0,3,0,0,0,29,0,0,4,0,2
armstja01,1994,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1980,1,SDN,NL,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
armstmi01,1981,1,SDN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1982,1,KCA,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1983,1,KCA,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1984,1,NYA,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1985,1,NYA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1986,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstmi01,1987,1,CLE,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2015,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2016,1,CLE,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arndtha01,1902,1,DET,AL,10,34,4,5,0,1,0,7,0,0,6,0,,0,1,,
arndtha01,1902,2,BLA,AL,68,248,41,63,7,4,2,28,9,0,35,0,,4,4,,
arndtha01,1905,1,SLN,NL,113,415,40,101,11,6,2,36,13,0,24,0,,3,9,,
arndtha01,1906,1,SLN,NL,69,256,30,69,7,9,2,26,5,0,19,0,,0,4,,
arndtha01,1907,1,SLN,NL,11,32,3,6,1,0,0,2,0,0,1,0,,0,0,,
arndtla01,1989,1,OAK,AL,2,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
arnolbi01,1872,1,MID,NA,2,7,2,1,0,0,0,0,0,0,0,0,,,,,
arnolch01,1971,1,SFN,NL,6,13,2,3,0,0,1,3,0,0,1,2,0,0,0,0,0
arnolch01,1972,1,SFN,NL,51,84,8,19,3,1,1,4,0,1,8,12,1,0,1,0,3
arnolch01,1973,1,SFN,NL,49,54,7,16,2,0,1,13,0,0,8,11,2,0,0,1,2
arnolch01,1974,1,SFN,NL,78,174,22,42,7,3,1,26,1,1,15,27,1,1,0,2,1
arnolch01,1975,1,SFN,NL,29,41,4,8,0,0,0,0,0,0,4,8,0,0,0,0,3
arnolch01,1976,1,SFN,NL,60,69,4,15,0,1,0,5,0,0,6,16,1,0,0,1,4
arnolja01,1999,1,LAN,NL,36,10,1,2,0,0,0,1,0,0,0,3,0,0,1,0,0
arnolja01,2000,1,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnolja01,2000,2,CHN,NL,12,9,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0
arnolsc01,1988,1,SLN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnolto01,1986,1,BAL,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnolto01,1987,1,BAL,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnovmo01,1936,1,PHI,NL,13,48,4,15,3,0,1,7,0,0,1,3,,2,1,,2
arnovmo01,1937,1,PHI,NL,117,410,60,119,27,4,10,60,5,0,34,32,,3,2,,14
arnovmo01,1938,1,PHI,NL,139,502,47,138,29,0,4,72,2,0,42,37,,2,5,,14
arnovmo01,1939,1,PHI,NL,134,491,68,159,25,2,5,67,7,0,58,28,,2,9,,10
arnovmo01,1940,1,PHI,NL,39,141,13,28,2,1,0,12,0,0,14,15,,1,1,,5
arnovmo01,1940,2,CIN,NL,62,211,17,60,10,2,0,21,1,0,13,10,,0,2,,8
arnovmo01,1941,1,NY1,NL,85,207,25,58,8,3,2,22,2,0,23,14,,0,1,,8
arnovmo01,1946,1,NY1,NL,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0
arnsbbr01,1986,1,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsbbr01,1987,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsbbr01,1989,1,TEX,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsbbr01,1990,1,TEX,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsbbr01,1991,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsbbr01,1992,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arntzor01,1943,1,PHA,AL,32,50,3,8,1,0,0,1,0,0,2,16,,0,2,,1
arochre01,1993,1,SLN,NL,32,58,3,6,1,0,0,3,0,0,2,24,0,0,7,0,0
arochre01,1994,1,SLN,NL,45,9,0,1,1,0,0,0,0,0,1,5,0,0,3,0,0
arochre01,1995,1,SLN,NL,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arochre01,1997,1,SFN,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arojo01,2015,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arojo01,2016,1,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arredjo01,2008,1,LAA,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arredjo01,2009,1,LAA,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arredjo01,2011,1,CIN,NL,53,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
arredjo01,2012,1,CIN,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrieja01,2010,1,BAL,AL,18,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
arrieja01,2011,1,BAL,AL,22,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
arrieja01,2012,1,BAL,AL,24,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
arrieja01,2013,1,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrieja01,2013,2,CHN,NL,9,15,0,2,0,0,0,2,0,0,0,10,0,0,4,0,0
arrieja01,2014,1,CHN,NL,26,39,3,7,2,1,0,3,0,0,2,16,0,0,6,0,1
arrieja01,2015,1,CHN,NL,33,79,5,12,1,1,2,2,0,0,1,45,0,0,3,0,1
arrieja01,2016,1,CHN,NL,31,65,7,17,2,1,2,7,0,0,4,28,0,0,1,0,1
arrigge01,1961,1,MIN,AL,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
arrigge01,1962,1,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrigge01,1963,1,MIN,AL,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arrigge01,1964,1,MIN,AL,41,29,3,5,1,0,0,3,0,0,2,7,0,0,1,0,0
arrigge01,1965,1,CIN,NL,28,12,1,2,0,0,1,4,0,0,0,3,0,0,0,0,1
arrigge01,1966,1,CIN,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrigge01,1966,2,NYN,NL,17,10,2,5,2,0,0,3,0,0,2,1,0,0,0,0,0
arrigge01,1967,1,CIN,NL,32,19,0,4,2,0,0,0,0,0,0,4,0,0,2,0,1
arrigge01,1968,1,CIN,NL,36,67,3,5,1,1,0,0,0,0,3,30,0,0,3,0,3
arrigge01,1969,1,CIN,NL,20,31,1,5,0,0,0,0,0,0,2,11,0,0,1,0,2
arrigge01,1970,1,CHA,AL,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
arrojro01,1998,1,TBA,AL,32,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
arrojro01,1999,1,TBA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrojro01,2000,1,COL,NL,19,28,2,3,1,0,0,3,0,0,1,13,0,0,3,0,0
arrojro01,2000,2,BOS,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrojro01,2001,1,BOS,AL,41,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
arrojro01,2002,1,BOS,AL,29,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
arroybr01,2000,1,PIT,NL,21,21,2,3,2,0,0,0,0,0,0,10,0,0,2,0,0
arroybr01,2001,1,PIT,NL,24,21,0,1,0,0,0,1,0,0,1,16,0,0,0,1,0
arroybr01,2002,1,PIT,NL,9,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arroybr01,2003,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroybr01,2004,1,BOS,AL,32,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
arroybr01,2005,1,BOS,AL,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arroybr01,2006,1,CIN,NL,35,81,5,9,3,0,2,6,0,0,3,31,0,0,10,0,1
arroybr01,2007,1,CIN,NL,34,70,5,10,2,0,1,3,0,0,2,30,0,1,6,0,1
arroybr01,2008,1,CIN,NL,40,61,4,12,3,0,1,6,1,0,4,21,0,0,9,0,1
arroybr01,2009,1,CIN,NL,36,62,4,7,3,0,0,0,0,0,0,27,0,0,14,0,2
arroybr01,2010,1,CIN,NL,34,68,5,10,0,0,1,8,0,0,2,31,0,0,6,1,1
arroybr01,2011,1,CIN,NL,36,57,1,6,2,0,0,2,0,0,1,27,0,0,8,0,0
arroybr01,2012,1,CIN,NL,32,63,4,9,1,0,1,3,0,0,1,28,0,0,6,1,1
arroybr01,2013,1,CIN,NL,32,59,0,4,0,0,0,0,0,0,0,26,0,0,16,0,1
arroybr01,2014,1,ARI,NL,15,27,5,6,0,0,0,0,0,0,0,12,0,0,4,0,0
arroyfe01,1975,1,DET,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1977,1,DET,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1978,1,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1979,1,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1980,1,MIN,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1981,1,MIN,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1982,1,MIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1982,2,OAK,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroyfe01,1986,1,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroylu01,1955,1,SLN,NL,35,56,2,13,0,0,1,6,0,0,0,13,0,0,4,1,2
arroylu01,1956,1,PIT,NL,18,4,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0
arroylu01,1957,1,PIT,NL,56,32,1,5,0,0,0,0,0,0,1,9,0,0,1,0,1
arroylu01,1959,1,CIN,NL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroylu01,1960,1,NYA,AL,29,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
arroylu01,1961,1,NYA,AL,65,25,2,7,2,0,0,0,0,0,0,4,0,0,3,0,0
arroylu01,1962,1,NYA,AL,27,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
arroylu01,1963,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
arroyru01,1971,1,SLN,NL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arrueer01,2014,1,LAN,NL,22,41,4,8,1,0,0,4,0,0,3,17,0,0,0,1,1
arundha01,1875,1,BR2,NA,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
arundha01,1882,1,PT1,AA,14,53,8,10,0,0,0,0,0,0,5,0,,,,,
arundha01,1884,1,PRO,NL,1,3,2,1,0,0,0,1,0,0,1,1,,,,,
arundtu01,1882,1,PH4,AA,1,5,0,0,0,0,0,0,0,0,0,0,,,,,
arundtu01,1884,1,TL1,AA,15,47,6,4,0,0,0,0,0,0,3,0,,0,,,
arundtu01,1887,1,IN3,NL,43,157,13,31,4,0,0,13,8,0,8,12,,1,,,
arundtu01,1888,1,WS8,NL,17,51,2,10,0,1,0,3,1,0,5,10,,0,,,
asadora01,1986,1,SDN,NL,15,55,9,20,5,0,0,7,1,2,3,13,1,0,2,0,0
asbelji01,1938,1,CHN,NL,17,33,6,6,2,0,0,3,0,0,3,9,,0,0,,0
asbjoca01,1928,1,BOS,AL,6,16,0,3,1,0,0,1,0,0,1,1,,0,0,,
asbjoca01,1929,1,BOS,AL,17,29,1,3,0,0,0,0,0,0,1,6,,0,0,,
asbjoca01,1931,1,CIN,NL,45,118,13,36,7,1,0,22,0,0,7,23,,1,0,,
asbjoca01,1932,1,CIN,NL,29,58,5,10,2,0,1,4,0,0,0,15,,1,2,,
ascanjo01,2007,1,ATL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ascanjo01,2008,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ascanjo01,2009,1,CHN,NL,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ascanjo01,2009,2,PIT,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ascanjo01,2011,1,PIT,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ascheco01,2013,1,PHI,NL,50,162,18,38,8,1,5,22,1,0,15,43,3,1,0,1,1
ascheco01,2014,1,PHI,NL,121,397,43,100,25,0,10,46,0,1,33,102,4,0,3,1,6
ascheco01,2015,1,PHI,NL,129,425,41,104,22,3,12,39,1,2,26,111,3,4,0,1,4
ascheco01,2016,1,PHI,NL,71,197,22,42,15,0,4,18,3,1,18,54,0,2,0,1,1
asencmi01,2002,1,KCA,AL,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
asencmi01,2003,1,KCA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asencmi01,2006,1,COL,NL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ashburi01,1948,1,PHI,NL,117,463,78,154,17,4,2,40,32,0,60,22,,1,6,,1
ashburi01,1949,1,PHI,NL,154,662,84,188,18,11,1,37,9,0,58,38,,1,7,,7
ashburi01,1950,1,PHI,NL,151,594,84,180,25,14,2,41,14,0,63,32,,2,11,,11
ashburi01,1951,1,PHI,NL,154,643,92,221,31,5,4,63,29,6,50,37,,2,17,,4
ashburi01,1952,1,PHI,NL,154,613,93,173,31,6,1,42,16,11,75,30,,2,11,,7
ashburi01,1953,1,PHI,NL,156,622,110,205,25,9,2,57,14,6,61,35,,5,14,,3
ashburi01,1954,1,PHI,NL,153,559,111,175,16,8,1,41,11,8,125,46,,4,14,1,3
ashburi01,1955,1,PHI,NL,140,533,91,180,32,9,3,42,12,10,105,36,5,3,2,1,3
ashburi01,1956,1,PHI,NL,154,628,94,190,26,8,3,50,10,1,79,45,3,5,6,1,4
ashburi01,1957,1,PHI,NL,156,626,93,186,26,8,0,33,13,10,94,44,1,4,1,4,10
ashburi01,1958,1,PHI,NL,152,615,98,215,24,13,2,33,30,12,97,48,7,4,7,2,8
ashburi01,1959,1,PHI,NL,153,564,86,150,16,2,1,20,9,11,79,42,4,6,7,4,10
ashburi01,1960,1,CHN,NL,151,547,99,159,16,5,0,40,16,4,116,50,1,1,7,1,4
ashburi01,1961,1,CHN,NL,109,307,49,79,7,4,0,19,7,6,55,27,2,3,1,2,4
ashburi01,1962,1,NYN,NL,135,389,60,119,7,3,7,28,12,7,81,39,2,0,1,2,4
ashbyal01,1973,1,CLE,AL,11,29,4,5,1,0,1,3,0,0,2,11,0,0,0,0,0
ashbyal01,1974,1,CLE,AL,10,7,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0
ashbyal01,1975,1,CLE,AL,90,254,32,57,10,1,5,32,3,2,30,42,1,1,16,0,10
ashbyal01,1976,1,CLE,AL,89,247,26,59,5,1,4,32,0,2,27,49,4,0,6,3,6
